frame_number,frame_size,frame_area,position,class_id,class_name,score,bbox,speed,area,area_relative,object_id,x_position,y_position,final_class,final_class_name,label
83,"(1920, 1080)",2073600,"(874, 975)",0,Bird,0.5821959972381592,"[845.010498046875, 955.2863159179688, 904.4447021484375, 995.0289916992188]",241.62610634261387,2362.0743039250374,0.0011391176234206392,2,874,975,0,Bird,2 Bird
84,"(1920, 1080)",2073600,"(878, 978)",0,Bird,0.5651305317878723,"[847.9818115234375, 955.6888427734375, 909.1448974609375, 1000.3695068359375]",149.85014985014985,2732.8072957992554,0.00131790475298961,2,878,978,0,Bird,2 Bird
85,"(1920, 1080)",2073600,"(884, 976)",0,Bird,0.6426645517349243,"[856.6492309570312, 956.703369140625, 912.5337524414062, 995.9287719726562]",189.54711249760516,2192.0928672999144,0.0010571435509741098,2,884,976,0,Bird,2 Bird
86,"(1920, 1080)",2073600,"(884, 976)",0,Bird,0.6407340168952942,"[856.7576293945312, 956.5947875976562, 912.8237915039062, 995.9104614257812]",0.0,2204.2789422869682,0.0010630203232479592,2,884,976,0,Bird,2 Bird
87,"(1920, 1080)",2073600,"(893, 972)",0,Bird,0.5950239300727844,"[872.3705444335938, 955.374267578125, 915.433837890625, 990.105712890625]",295.17056349039274,1495.65042167902,0.0007212820320597126,2,893,972,0,Bird,2 Bird
88,"(1920, 1080)",2073600,"(901, 972)",0,Bird,0.573204517364502,"[877.0718994140625, 956.05517578125, 926.159912109375, 989.0414428710938]",239.76023976023976,1619.230297677219,0.0007808788086792143,2,901,972,0,Bird,2 Bird
89,"(1920, 1080)",2073600,"(912, 971)",0,Bird,0.5997544527053833,"[884.3939208984375, 951.88916015625, 941.0050048828125, 991.9566650390625]",331.02980071490293,2268.264883965254,0.0010938777411097869,2,912,971,0,Bird,2 Bird
90,"(1920, 1080)",2073600,"(916, 972)",0,Bird,0.5936884880065918,"[891.2598876953125, 953.2843017578125, 942.4450073242188, 990.7843017578125]",123.56959916936046,1919.4419860839844,0.0009256568219926623,2,916,972,0,Bird,2 Bird
91,"(1920, 1080)",2073600,"(926, 971)",0,Bird,0.5810200572013855,"[898.5303955078125, 952.1795654296875, 954.0362548828125, 990.177978515625]",301.19507356006665,2109.1345732212067,0.0010171366576105356,2,926,971,0,Bird,2 Bird
92,"(1920, 1080)",2073600,"(933, 969)",0,Bird,0.5804236531257629,"[910.2821044921875, 953.3585815429688, 956.5894775390625, 986.3593139648438]",218.1851115668487,1528.1772270798683,0.0007369681843556464,2,933,969,0,Bird,2 Bird
93,"(1920, 1080)",2073600,"(938, 968)",0,Bird,0.5234165191650391,"[911.64404296875, 950.3323974609375, 965.381103515625, 986.45654296875]",152.8177676401434,1941.2053943574429,0.0009361522928035507,2,938,968,0,Bird,2 Bird
94,"(1920, 1080)",2073600,"(950, 968)",0,Bird,0.5904706716537476,"[923.4398803710938, 949.89697265625, 978.0712280273438, 987.2197265625]",359.64035964035963,2038.9923441410065,0.0009833103511482477,2,950,968,0,Bird,2 Bird
95,"(1920, 1080)",2073600,"(957, 968)",0,Bird,0.5906035304069519,"[929.4083862304688, 947.84912109375, 985.6585693359375, 988.231201171875]",209.7902097902098,2271.499398574233,0.0010954375957630369,2,957,968,0,Bird,2 Bird
96,"(1920, 1080)",2073600,"(959, 966)",0,Bird,0.5682299137115479,"[929.8443603515625, 946.883056640625, 989.8648681640625, 985.6497802734375]",84.76804569668901,2326.798438668251,0.0011221057285244265,2,959,966,0,Bird,2 Bird
97,"(1920, 1080)",2073600,"(973, 963)",0,Bird,0.5896536111831665,"[946.793701171875, 944.7539672851562, 1000.5814819335938, 982.5630493164062]",429.1055263719187,2033.6666150987148,0.0009807420018801672,2,973,963,0,Bird,2 Bird
98,"(1920, 1080)",2073600,"(977, 965)",0,Bird,0.5826210975646973,"[948.56103515625, 943.2861328125, 1007.072021484375, 987.3680419921875]",134.030048601386,2579.2759853303432,0.0012438638046539077,2,977,965,0,Bird,2 Bird
99,"(1920, 1080)",2073600,"(984, 963)",0,Bird,0.5634836554527283,"[952.862548828125, 943.4264526367188, 1015.209228515625, 983.1607055664062]",218.1851115668487,2477.298740029335,0.0011946849633629123,2,984,963,0,Bird,2 Bird
100,"(1920, 1080)",2073600,"(995, 960)",0,Bird,0.6079734563827515,"[969.9884033203125, 943.1104125976562, 1021.6605834960938, 978.431640625]",341.71091661312823,1825.1248586587608,0.000880172096189603,2,995,960,0,Bird,2 Bird
101,"(1920, 1080)",2073600,"(1003, 960)",0,Bird,0.57439786195755,"[976.7999267578125, 941.6197509765625, 1030.4945068359375, 978.3988647460938]",239.76023976023976,1974.8390695005655,0.000952372236448961,2,1003,960,0,Bird,2 Bird
102,"(1920, 1080)",2073600,"(1012, 958)",0,Bird,0.5981460809707642,"[991.3170776367188, 943.20703125, 1034.4169921875, 973.4945068359375]",276.3100236950915,1305.3876097127795,0.000629527203758092,2,1012,958,0,Bird,2 Bird
103,"(1920, 1080)",2073600,"(1020, 956)",0,Bird,0.5228289365768433,"[997.6827392578125, 940.82470703125, 1042.705078125, 971.2387084960938]",247.13919833872092,1369.3094802573323,0.0006603537231179265,2,1020,956,0,Bird,2 Bird
104,"(1920, 1080)",2073600,"(1027, 955)",0,Bird,0.49104395508766174,"[1000.3163452148438, 937.118408203125, 1054.2139892578125, 974.5675048828125]",211.92011424172253,2018.4180825725198,0.0009733883500060377,2,1027,955,0,Bird,2 Bird
105,"(1920, 1080)",2073600,"(1033, 953)",0,Bird,0.4982379972934723,"[1009.497802734375, 933.311279296875, 1057.737060546875, 972.8162841796875]",189.54711249760516,1905.6921154260635,0.0009190259044300075,2,1033,953,0,Bird,2 Bird
106,"(1920, 1080)",2073600,"(1042, 953)",0,Bird,0.5048747658729553,"[1016.5415649414062, 933.2177734375, 1068.1549072265625, 972.7943725585938]",269.7302697302697,2042.6805569194257,0.0009850890031440132,2,1042,953,0,Bird,2 Bird
107,"(1920, 1080)",2073600,"(1051, 950)",0,Bird,0.5309984087944031,"[1029.041015625, 931.730712890625, 1074.613037109375, 969.0662841796875]",284.3206687464077,1701.4574569165707,0.0008205331100099203,2,1051,950,0,Bird,2 Bird
108,"(1920, 1080)",2073600,"(1056, 948)",0,Bird,0.5843284726142883,"[1036.634521484375, 930.307861328125, 1076.9329833984375, 967.6253051757812]",161.39355066337174,1503.8355896249413,0.0007252293545644972,2,1056,948,0,Bird,2 Bird
109,"(1920, 1080)",2073600,"(1064, 946)",0,Bird,0.39981117844581604,"[1049.7972412109375, 932.3190307617188, 1079.9012451171875, 960.8827514648438]",247.13919833872092,859.882359623909,0.0004146809218865302,2,1064,946,0,Bird,2 Bird
110,"(1920, 1080)",2073600,"(1069, 944)",0,Bird,0.1513679474592209,"[1058.649169921875, 932.1798706054688, 1080.0, 955.9268188476562]",161.39355066337174,507.0170567929745,0.00024451054050587116,2,1069,944,0,Bird,2 Bird
10,"(1920, 1080)",2073600,"(778, 1673)",0,Bird,0.6279951333999634,"[768.5220947265625, 1667.4852905273438, 788.2317504882812, 1678.6134033203125]",0.0,219.33127242699265,0.0001057731830762889,4,778,1673,0,Bird,4 Bird
11,"(1920, 1080)",2073600,"(787, 1673)",0,Bird,0.6376200914382935,"[774.4882507324219, 1665.8872680664062, 800.2769165039062, 1681.2123413085938]",269.7302697302697,395.21319176629186,0.000190592781523096,4,787,1673,0,Bird,4 Bird
12,"(1920, 1080)",2073600,"(796, 1673)",0,Bird,0.6487378478050232,"[784.7917327880859, 1666.4055480957031, 808.208984375, 1681.0438537597656]",269.7302697302697,342.7888865415007,0.00016531099852502926,4,796,1673,0,Bird,4 Bird
13,"(1920, 1080)",2073600,"(804, 1673)",0,Bird,0.6102540493011475,"[792.4819641113281, 1665.8095703125, 817.3971252441406, 1681.1589965820312]",239.76023976023976,382.43342880159616,0.00018442970138965865,4,804,1673,0,Bird,4 Bird
14,"(1920, 1080)",2073600,"(813, 1674)",0,Bird,0.6294442415237427,"[800.7208251953125, 1666.0652160644531, 825.926025390625, 1681.9706115722656]",271.39016398014235,400.8986779600382,0.00019333462478782705,4,813,1674,0,Bird,4 Bird
15,"(1920, 1080)",2073600,"(822, 1673)",0,Bird,0.6244572401046753,"[811.450927734375, 1666.7105102539062, 834.179931640625, 1680.883056640625]",271.39016398014235,322.1278621852398,0.00015534715576062875,4,822,1673,0,Bird,4 Bird
16,"(1920, 1080)",2073600,"(831, 1673)",0,Bird,0.6149519085884094,"[819.602783203125, 1666.4059143066406, 843.1981201171875, 1681.4862976074219]",269.7302697302697,355.8267247751355,0.0001715985362534411,4,831,1673,0,Bird,4 Bird
17,"(1920, 1080)",2073600,"(840, 1674)",0,Bird,0.633016049861908,"[831.6314697265625, 1668.7966003417969, 850.0578002929688, 1680.0009460449219]",271.39016398014235,206.45497770607471,9.956355020547585e-05,4,840,1674,0,Bird,4 Bird
18,"(1920, 1080)",2073600,"(849, 1674)",0,Bird,0.6458702683448792,"[838.921142578125, 1667.0848083496094, 860.1353759765625, 1681.4806213378906]",269.7302697302697,305.39613669365644,0.00014727822950118464,4,849,1674,0,Bird,4 Bird
19,"(1920, 1080)",2073600,"(858, 1674)",0,Bird,0.6352989673614502,"[849.46728515625, 1669.2738037109375, 868.173583984375, 1680.5078125]",269.7302697302697,210.1467254459858,0.00010134390694733111,4,858,1674,0,Bird,4 Bird
20,"(1920, 1080)",2073600,"(869, 1674)",0,Bird,0.6388424038887024,"[860.06591796875, 1669.384033203125, 878.3057861328125, 1680.45751953125]",329.6703296703297,201.97893074154854,9.740496274187333e-05,4,869,1674,0,Bird,4 Bird
21,"(1920, 1080)",2073600,"(877, 1675)",0,Bird,0.6688204407691956,"[868.6488647460938, 1669.4266052246094, 886.9093627929688, 1680.6239929199219]",241.62610634261387,204.46987614035606,9.860622884855134e-05,4,877,1675,0,Bird,4 Bird
22,"(1920, 1080)",2073600,"(887, 1675)",0,Bird,0.6571944952011108,"[875.5575866699219, 1668.1589660644531, 899.3580017089844, 1682.4073181152344]",299.7002997002997,339.1166924312711,0.0001635400715814386,4,887,1675,0,Bird,4 Bird
23,"(1920, 1080)",2073600,"(896, 1675)",0,Bird,0.6788756251335144,"[887.3389892578125, 1669.1989440917969, 905.69580078125, 1681.3476257324219]",269.7302697302697,223.0110591351986,0.0001075477715736876,4,896,1675,0,Bird,4 Bird
24,"(1920, 1080)",2073600,"(906, 1675)",0,Bird,0.6565837860107422,"[894.9730834960938, 1667.1158447265625, 918.1078491210938, 1682.9552001953125]",299.7002997002997,366.43977642059326,0.00017671671316579537,4,906,1675,0,Bird,4 Bird
25,"(1920, 1080)",2073600,"(916, 1675)",0,Bird,0.6546750664710999,"[903.51220703125, 1666.5936279296875, 929.333251953125, 1683.5703125]",299.7002997002997,438.35573491454124,0.00021139840611233664,4,916,1675,0,Bird,4 Bird
26,"(1920, 1080)",2073600,"(926, 1676)",0,Bird,0.6640037894248962,"[913.9129638671875, 1667.6792602539062, 939.0708618164062, 1685.237060546875]",301.19507356006665,441.7173479832709,0.00021301955439008047,4,926,1676,0,Bird,4 Bird
27,"(1920, 1080)",2073600,"(936, 1676)",0,Bird,0.699103593826294,"[927.17041015625, 1669.3087158203125, 946.8153686523438, 1682.8572998046875]",299.7002997002997,266.16137005388737,0.00012835714219419723,4,936,1676,0,Bird,4 Bird
28,"(1920, 1080)",2073600,"(947, 1676)",0,Bird,0.6937382817268372,"[936.6605834960938, 1669.2322998046875, 957.6677856445312, 1682.947998046875]",329.6703296703297,288.1284455806017,0.00013895083216657102,4,947,1676,0,Bird,4 Bird
29,"(1920, 1080)",2073600,"(947, 1676)",0,Bird,0.6924340128898621,"[936.6544799804688, 1669.2353210449219, 957.7040405273438, 1682.9558410644531]",0.0,288.8109168857336,0.0001392799560598638,4,947,1676,0,Bird,4 Bird
30,"(1920, 1080)",2073600,"(957, 1676)",0,Bird,0.6902198791503906,"[946.0275268554688, 1669.0622253417969, 968.2138061523438, 1683.0034484863281]",299.7002997002997,309.30387042462826,0.00014916274615385237,4,957,1676,0,Bird,4 Bird
31,"(1920, 1080)",2073600,"(967, 1676)",0,Bird,0.6883248686790466,"[956.919189453125, 1669.3268432617188, 978.2692260742188, 1683.3873291015625]",299.7002997002997,300.1918875910342,0.0001447684643089478,4,967,1676,0,Bird,4 Bird
32,"(1920, 1080)",2073600,"(978, 1676)",0,Bird,0.6910907626152039,"[967.693359375, 1669.5827331542969, 988.35498046875, 1683.8634948730469]",329.6703296703297,295.0636875629425,0.00014229537401762275,4,978,1676,0,Bird,4 Bird
33,"(1920, 1080)",2073600,"(988, 1676)",0,Bird,0.6975104808807373,"[977.6097412109375, 1669.2954406738281, 999.4410400390625, 1683.5034484863281]",299.7002997002997,310.1792643070221,0.00014958490755546976,4,988,1676,0,Bird,4 Bird
34,"(1920, 1080)",2073600,"(999, 1675)",0,Bird,0.6716535091400146,"[986.9002990722656, 1666.8162841796875, 1012.2705993652344, 1684.8893432617188]",331.02980071490293,458.51893612369895,0.00022112217212755543,4,999,1675,0,Bird,4 Bird
35,"(1920, 1080)",2073600,"(1010, 1676)",0,Bird,0.6894087195396423,"[999.771484375, 1670.3621826171875, 1020.9691162109375, 1683.571044921875]",331.02980071490293,279.9966001063585,0.00013502922458832875,4,1010,1676,0,Bird,4 Bird
36,"(1920, 1080)",2073600,"(1021, 1676)",0,Bird,0.681011438369751,"[1010.8708190917969, 1670.381591796875, 1032.1561584472656, 1683.555419921875]",329.6703296703297,280.4094022512436,0.0001352282996967803,4,1021,1676,0,Bird,4 Bird
37,"(1920, 1080)",2073600,"(1032, 1677)",0,Bird,0.6857672333717346,"[1022.7066650390625, 1670.8148803710938, 1042.914306640625, 1683.3504028320312]",331.02980071490293,253.31334517896175,0.00012216114254386657,4,1032,1677,0,Bird,4 Bird
38,"(1920, 1080)",2073600,"(1043, 1677)",0,Bird,0.6650258302688599,"[1032.9133911132812, 1671.424072265625, 1054.3306274414062, 1683.70849609375]",329.6703296703297,263.09840828180313,0.0001268800194260239,4,1043,1677,0,Bird,4 Bird
39,"(1920, 1080)",2073600,"(1055, 1677)",0,Bird,0.6414868831634521,"[1043.6378173828125, 1669.9475708007812, 1066.7630615234375, 1685.2306518554688]",359.64035964035963,353.42498061060905,0.0001704402877173076,4,1055,1677,0,Bird,4 Bird
40,"(1920, 1080)",2073600,"(1066, 1677)",0,Bird,0.5999041199684143,"[1055.978759765625, 1669.4032287597656, 1076.970458984375, 1684.7456970214844]",329.6703296703297,322.06447902321815,0.00015531658903511679,4,1066,1677,0,Bird,4 Bird
255,"(1920, 1080)",2073600,"(888, 1253)",0,Bird,0.1708039790391922,"[822.133544921875, 1209.7503662109375, 955.6419677734375, 1298.021240234375]",0.0,11784.905174598098,0.005683306893614052,18,888,1253,0,Bird,18 Bird
258,"(1920, 1080)",2073600,"(904, 1252)",0,Bird,0.22940468788146973,"[838.25830078125, 1207.6029052734375, 971.5167846679688, 1298.0072021484375]",480.45613012631566,12047.139538407326,0.005809770224926372,18,904,1252,0,Bird,18 Bird
259,"(1920, 1080)",2073600,"(909, 1251)",0,Bird,0.16201722621917725,"[841.1068725585938, 1206.817138671875, 977.1403198242188, 1295.910400390625]",152.8177676401434,12119.663519740105,0.005844745138763554,18,909,1251,0,Bird,18 Bird
262,"(1920, 1080)",2073600,"(924, 1250)",0,Bird,0.1309693306684494,"[854.5975341796875, 1200.2490234375, 995.03759765625, 1300.1759033203125]",450.5483430081791,14033.737353757024,0.006767813152853503,18,924,1250,0,Bird,18 Bird
266,"(1920, 1080)",2073600,"(945, 1247)",0,Bird,0.2786097824573517,"[873.306884765625, 1197.0487060546875, 1018.1326904296875, 1298.7657470703125]",635.7603427251676,14731.25241485238,0.007104191943891001,18,945,1247,0,Bird,18 Bird
267,"(1920, 1080)",2073600,"(949, 1247)",0,Bird,0.2310284823179245,"[879.1327514648438, 1197.9208984375, 1019.3450317382812, 1297.5892333984375]",119.88011988011988,13974.724515929818,0.006739354029672945,18,949,1247,0,Bird,18 Bird
272,"(1920, 1080)",2073600,"(971, 1247)",0,Bird,0.13242414593696594,"[901.4122924804688, 1200.201904296875, 1041.1158447265625, 1295.40283203125]",659.3406593406594,13299.907781615853,0.006413921576782337,18,971,1247,0,Bird,18 Bird
276,"(1920, 1080)",2073600,"(994, 1242)",0,Bird,0.6131255626678467,"[922.5390625, 1189.40185546875, 1066.4130859375, 1295.72021484375]",705.4107270293598,15296.450128555298,0.007376760285761621,18,994,1242,0,Bird,18 Bird
277,"(1920, 1080)",2073600,"(999, 1244)",0,Bird,0.3210631012916565,"[929.6016235351562, 1194.519287109375, 1068.4693603515625, 1293.8206787109375]",161.39355066337174,13789.759514428675,0.006650154086819384,18,999,1244,0,Bird,18 Bird
278,"(1920, 1080)",2073600,"(1002, 1242)",0,Bird,0.40198880434036255,"[933.3250732421875, 1193.01318359375, 1072.3094482421875, 1292.1929931640625]",108.05847978413554,13784.443845748901,0.006647590589192179,18,1002,1242,0,Bird,18 Bird
279,"(1920, 1080)",2073600,"(1007, 1244)",0,Bird,0.5817664265632629,"[939.8408203125, 1193.2598876953125, 1075.046630859375, 1295.1749267578125]",161.39355066337174,13779.50546336174,0.006645209039044049,18,1007,1244,0,Bird,18 Bird
280,"(1920, 1080)",2073600,"(1011, 1244)",0,Bird,0.677455723285675,"[945.804931640625, 1192.78857421875, 1076.5400390625, 1295.500244140625]",119.88011988011988,13428.021200716496,0.006475704668555409,18,1011,1244,0,Bird,18 Bird
281,"(1920, 1080)",2073600,"(1014, 1244)",0,Bird,0.701282262802124,"[950.1121215820312, 1195.1444091796875, 1079.2567138671875, 1294.577392578125]",89.91008991008991,12841.232100687921,0.00619272381398916,18,1014,1244,0,Bird,18 Bird
282,"(1920, 1080)",2073600,"(1018, 1244)",0,Bird,0.632763147354126,"[956.4025268554688, 1195.5850830078125, 1079.614501953125, 1293.9632568359375]",119.88011988011988,12121.369103863835,0.005845567661971371,18,1018,1244,0,Bird,18 Bird
283,"(1920, 1080)",2073600,"(1021, 1243)",0,Bird,0.5809383392333984,"[963.0796508789062, 1193.8341064453125, 1080.0, 1293.3336181640625]",94.77355624880258,11633.517647534609,0.00561029979144223,18,1021,1243,0,Bird,18 Bird
284,"(1920, 1080)",2073600,"(1025, 1240)",0,Bird,0.6661939024925232,"[970.9683837890625, 1191.3773193359375, 1079.909912109375, 1289.7122802734375]",149.85014985014985,10712.76093184948,0.005166262023461362,18,1025,1240,0,Bird,18 Bird
285,"(1920, 1080)",2073600,"(1028, 1241)",0,Bird,0.4869554340839386,"[976.8570556640625, 1190.1676025390625, 1079.697509765625, 1292.9501953125]",94.77355624880258,10570.208514556289,0.005097515680245124,18,1028,1241,0,Bird,18 Bird
286,"(1920, 1080)",2073600,"(1030, 1240)",0,Bird,0.5442386269569397,"[980.8397827148438, 1190.223388671875, 1079.2032470703125, 1291.331298828125]",67.015024300693,9945.324316710234,0.004796163347178932,18,1030,1240,0,Bird,18 Bird
287,"(1920, 1080)",2073600,"(1032, 1240)",0,Bird,0.4816417992115021,"[987.01025390625, 1189.6197509765625, 1078.306640625, 1291.9991455078125]",59.94005994005994,9346.868795156479,0.004507556324824691,18,1032,1240,0,Bird,18 Bird
288,"(1920, 1080)",2073600,"(1035, 1240)",0,Bird,0.4675409197807312,"[992.8756713867188, 1193.38232421875, 1077.883056640625, 1287.6829833984375]",89.91008991008991,8016.252464585006,0.0038658624925660716,18,1035,1240,0,Bird,18 Bird
289,"(1920, 1080)",2073600,"(1038, 1240)",0,Bird,0.3492411673069,"[999.0731201171875, 1194.985107421875, 1077.6524658203125, 1285.2916259765625]",89.91008991008991,7096.227140754461,0.0034221774405644584,18,1038,1240,0,Bird,18 Bird
290,"(1920, 1080)",2073600,"(1041, 1239)",0,Bird,0.2445496916770935,"[1006.3162231445312, 1197.0208740234375, 1077.6326904296875, 1281.84228515625]",94.77355624880258,6049.163392134011,0.0029172277161140098,18,1041,1239,0,Bird,18 Bird
291,"(1920, 1080)",2073600,"(1045, 1239)",0,Bird,0.21520638465881348,"[1013.3190307617188, 1201.37255859375, 1077.5823974609375, 1277.6439208984375]",119.88011988011988,4901.454524435103,0.0023637415723548913,18,1045,1239,0,Bird,18 Bird
292,"(1920, 1080)",2073600,"(1048, 1239)",0,Bird,0.21148110926151276,"[1019.8436279296875, 1203.49658203125, 1077.38818359375, 1275.0799560546875]",89.91008991008991,4119.233451113105,0.001986513045482786,18,1048,1239,0,Bird,18 Bird
293,"(1920, 1080)",2073600,"(1052, 1239)",0,Bird,0.17919951677322388,"[1027.09912109375, 1206.80859375, 1078.1837158203125, 1272.6427001953125]",119.88011988011988,3363.1086469441652,0.0016218695249537833,18,1052,1239,0,Bird,18 Bird
